restaurant,date,menu_categories_id,id,name,file_path,logo_path,variation_data_id,variation_data_name,variation_data_price
"bonchon",2022-09-23 00:00:00.0000000,2081632,19408689,"Chicken Poppers","","",22857215,"With Fries",152
"bonchon",2022-10-11 00:00:00.0000000,2081632,19408689,"Chicken Poppers","","",22857215,"With Fries",190
"bonchon",2022-11-09 00:00:00.0000000,2081632,19408689,"Chicken Poppers","","",22857215,"With Fries",192
"bonchon",2022-12-15 00:00:00.0000000,2081632,19408689,"Chicken Poppers","","",22857215,"With Fries",202
"bonchon",2023-02-06 00:00:00.0000000,2081632,19408689,"Chicken Poppers","","",22857215,"With Fries",161.59999999999999
"bonchon",2023-04-06 00:00:00.0000000,2081632,19408689,"Chicken Poppers","","",22857215,"With Fries",168
"bonchon",2023-09-16 00:00:00.0000000,2081632,19408689,"Chicken Poppers","","",22857215,"With Fries",210
"bonchon",2023-11-28 00:00:00.0000000,2293045,19408689,"Chicken Poppers","","",22857215,"With Fries",210
"bonchon",2023-12-16 00:00:00.0000000,2293045,19408689,"Chicken Poppers","","",22857215,"With Fries",215
"bonchon",2024-02-12 00:00:00.0000000,2293045,19408689,"Chicken Poppers","","",22857215,"With Fries",172
"bonchon",2024-03-14 00:00:00.0000000,2293045,19408689,"Chicken Poppers","","",22857215,"With Fries",175.19999999999999
"bonchon",2022-09-23 00:00:00.0000000,2081632,19408689,"Chicken Poppers","","",22857234,"Meal with Fries & Beverage",168
"bonchon",2022-10-11 00:00:00.0000000,2081632,19408689,"Chicken Poppers","","",22857234,"Meal with Fries & Beverage",210
"bonchon",2022-11-09 00:00:00.0000000,2081632,19408689,"Chicken Poppers","","",22857234,"Meal with Fries & Beverage",212
"bonchon",2022-12-15 00:00:00.0000000,2081632,19408689,"Chicken Poppers","","",22857234,"Meal with Fries & Beverage",227
"bonchon",2023-02-06 00:00:00.0000000,2081632,19408689,"Chicken Poppers","","",22857234,"Meal with Fries & Beverage",181.59999999999999
"bonchon",2023-04-06 00:00:00.0000000,2081632,19408689,"Chicken Poppers","","",22857234,"Meal with Fries & Beverage",188
"bonchon",2023-09-16 00:00:00.0000000,2081632,19408689,"Chicken Poppers","","",22857234,"Meal with Fries & Beverage",235
"bonchon",2023-11-28 00:00:00.0000000,2293045,19408689,"Chicken Poppers","","",22857234,"Meal with Fries & Beverage",235
"bonchon",2023-12-16 00:00:00.0000000,2293045,19408689,"Chicken Poppers","","",22857234,"Meal with Fries & Beverage",240
"bonchon",2024-02-12 00:00:00.0000000,2293045,19408689,"Chicken Poppers","","",22857234,"Meal with Fries & Beverage",192
"bonchon",2024-03-14 00:00:00.0000000,2293045,19408689,"Chicken Poppers","","",22857234,"Meal with Fries & Beverage",195.19999999999999
"bonchon",2022-09-23 00:00:00.0000000,2081632,19408689,"Chicken Poppers","","",22857189,"A La Carte",80
"bonchon",2022-10-11 00:00:00.0000000,2081632,19408689,"Chicken Poppers","","",22857189,"A La Carte",100
"bonchon",2022-11-09 00:00:00.0000000,2081632,19408689,"Chicken Poppers","","",22857189,"A La Carte",102
"bonchon",2022-12-15 00:00:00.0000000,2081632,19408689,"Chicken Poppers","","",22857189,"A La Carte",117
"bonchon",2023-02-06 00:00:00.0000000,2081632,19408689,"Chicken Poppers","","",22857189,"A La Carte",93.599999999999994
"bonchon",2023-09-16 00:00:00.0000000,2081632,19408689,"Chicken Poppers","","",22857189,"A La Carte",125
"bonchon",2023-11-28 00:00:00.0000000,2293045,19408689,"Chicken Poppers","","",22857189,"A La Carte",125
"bonchon",2023-12-16 00:00:00.0000000,2293045,19408689,"Chicken Poppers","","",22857189,"A La Carte",130
"bonchon",2024-02-12 00:00:00.0000000,2293045,19408689,"Chicken Poppers","","",22857189,"A La Carte",104
"greenwich",2022-10-18 00:00:00.0000000,162636,25144936,"Chicken & Crunchers","","",29625219,"3pcs. Chicken & Medium Potato Crunchers w/ Dip",400
"greenwich",2022-10-18 00:00:00.0000000,162636,25144936,"Chicken & Crunchers","","",29625220,"4pcs. Chicken & Regular Potato Crunchers w/ Dip",447
"greenwich",2022-09-04 00:00:00.0000000,162636,22361116,"Chicken & Crunchers","","",26350243,"2pcs. Chicken & Medium Potato Crunchers w/ Dip",266
"greenwich",2023-01-15 00:00:00.0000000,162636,22361116,"Chicken & Crunchers","","",26350243,"2pcs. Chicken & Medium Potato Crunchers w/ Dip",319
"greenwich",2023-03-14 00:00:00.0000000,162636,22361116,"Chicken & Crunchers","","",26350243,"2pcs. Chicken & Medium Potato Crunchers w/ Dip",333
"greenwich",2022-09-04 00:00:00.0000000,162636,22361116,"Chicken & Crunchers","","",26350244,"3pcs. Chicken & Medium Potato Crunchers w/ Dip",347
"greenwich",2022-11-08 00:00:00.0000000,162636,22361116,"Chicken & Crunchers","","",26350244,"3pcs. Chicken & Medium Potato Crunchers w/ Dip",400
"greenwich",2023-01-15 00:00:00.0000000,162636,22361116,"Chicken & Crunchers","","",26350244,"3pcs. Chicken & Medium Potato Crunchers w/ Dip",423
"greenwich",2023-03-14 00:00:00.0000000,162636,22361116,"Chicken & Crunchers","","",26350244,"3pcs. Chicken & Medium Potato Crunchers w/ Dip",442
"greenwich",2022-09-04 00:00:00.0000000,162636,22361116,"Chicken & Crunchers","","",26350245,"4pcs. Chicken & Regular Potato Crunchers w/ Dip",393
"greenwich",2022-11-08 00:00:00.0000000,162636,22361116,"Chicken & Crunchers","","",26350245,"4pcs. Chicken & Regular Potato Crunchers w/ Dip",447
"greenwich",2023-01-15 00:00:00.0000000,162636,22361116,"Chicken & Crunchers","","",26350245,"4pcs. Chicken & Regular Potato Crunchers w/ Dip",493
"greenwich",2023-03-14 00:00:00.0000000,162636,22361116,"Chicken & Crunchers","","",26350245,"4pcs. Chicken & Regular Potato Crunchers w/ Dip",514
"greenwich",2022-09-04 00:00:00.0000000,162636,22361116,"Chicken & Crunchers","","",26350246,"6pcs. Chicken & Medium Potato Crunchers w/ Dip",547
"greenwich",2022-11-08 00:00:00.0000000,162636,22361116,"Chicken & Crunchers","","",26350246,"6pcs. Chicken & Medium Potato Crunchers w/ Dip",621
"greenwich",2023-01-15 00:00:00.0000000,162636,22361116,"Chicken & Crunchers","","",26350246,"6pcs. Chicken & Medium Potato Crunchers w/ Dip",667
"greenwich",2023-03-14 00:00:00.0000000,162636,22361116,"Chicken & Crunchers","","",26350246,"6pcs. Chicken & Medium Potato Crunchers w/ Dip",696
"greenwich",2022-09-04 00:00:00.0000000,162636,22361116,"Chicken & Crunchers","","",26350247,"8pcs. Chicken & Large Potato Crunchers w/ 2 Dips",753
"greenwich",2022-11-08 00:00:00.0000000,162636,22361116,"Chicken & Crunchers","","",26350247,"8pcs. Chicken & Large Potato Crunchers w/ 2 Dips",806
"greenwich",2023-01-15 00:00:00.0000000,162636,22361116,"Chicken & Crunchers","","",26350247,"8pcs. Chicken & Large Potato Crunchers w/ 2 Dips",853
"greenwich",2023-03-14 00:00:00.0000000,162636,22361116,"Chicken & Crunchers","","",26350247,"8pcs. Chicken & Large Potato Crunchers w/ 2 Dips",889
"greenwich",2022-11-08 00:00:00.0000000,162637,20260169,"Lasagna Supreme Pan","","",23814815,"Small Pan (serves up to 3)",307
"greenwich",2023-01-15 00:00:00.0000000,162637,20260169,"Lasagna Supreme Pan","","",23814815,"Small Pan (serves up to 3)",325
"greenwich",2023-02-04 00:00:00.0000000,162637,20260169,"Lasagna Supreme Pan","","",23814815,"Small Pan (serves up to 3)",339
"greenwich",2022-11-08 00:00:00.0000000,162637,20260169,"Lasagna Supreme Pan","","",23814816,"Medium Pan (serves 5-6)",574
"greenwich",2023-01-15 00:00:00.0000000,162637,20260169,"Lasagna Supreme Pan","","",23814816,"Medium Pan (serves 5-6)",614
"greenwich",2023-02-04 00:00:00.0000000,162637,20260169,"Lasagna Supreme Pan","","",23814816,"Medium Pan (serves 5-6)",640
"greenwich",2022-11-08 00:00:00.0000000,162637,20260169,"Lasagna Supreme Pan","","",23814817,"Large Pan (serves 10-12)",1131
"greenwich",2023-01-15 00:00:00.0000000,162637,20260169,"Lasagna Supreme Pan","","",23814817,"Large Pan (serves 10-12)",1159
"greenwich",2023-02-04 00:00:00.0000000,162637,20260169,"Lasagna Supreme Pan","","",23814817,"Large Pan (serves 10-12)",1209
"greenwich",2023-01-15 00:00:00.0000000,2632413,27183940,"Lasagna Supreme Pan","","",31867738,"Small Pan (serves up to 3)",325
"greenwich",2023-03-14 00:00:00.0000000,2632413,27183940,"Lasagna Supreme Pan","","",31867738,"Small Pan (serves up to 3)",339
"greenwich",2023-01-15 00:00:00.0000000,2632413,27183940,"Lasagna Supreme Pan","","",31867739,"Medium Pan (serves 5 - 6)",614
"greenwich",2023-03-14 00:00:00.0000000,2632413,27183940,"Lasagna Supreme Pan","","",31867739,"Medium Pan (serves 5 - 6)",640
"greenwich",2023-01-15 00:00:00.0000000,2632413,27183940,"Lasagna Supreme Pan","","",31867740,"Large Pan (serves 10 - 12)",1159
"greenwich",2023-03-14 00:00:00.0000000,2632413,27183940,"Lasagna Supreme Pan","","",31867740,"Large Pan (serves 10 - 12)",1209
"greenwich",2023-01-15 00:00:00.0000000,162636,25144935,"Chicken & Waves","","",29625214,"2pcs. Chicken & Medium Potato Waves w/ Dip",319
"greenwich",2023-03-14 00:00:00.0000000,162636,25144935,"Chicken & Waves","","",29625214,"2pcs. Chicken & Medium Potato Waves w/ Dip",333
"greenwich",2022-11-08 00:00:00.0000000,162636,25144935,"Chicken & Waves","","",29625215,"3pcs. Chicken & Medium Potato Waves w/ Dip",400
"greenwich",2023-01-15 00:00:00.0000000,162636,25144935,"Chicken & Waves","","",29625215,"3pcs. Chicken & Medium Potato Waves w/ Dip",423
"greenwich",2023-03-14 00:00:00.0000000,162636,25144935,"Chicken & Waves","","",29625215,"3pcs. Chicken & Medium Potato Waves w/ Dip",442
"greenwich",2022-11-08 00:00:00.0000000,162636,25144935,"Chicken & Waves","","",29625216,"4pcs. Chicken & Regular Potato Waves w/ Dip",447
"greenwich",2023-01-15 00:00:00.0000000,162636,25144935,"Chicken & Waves","","",29625216,"4pcs. Chicken & Regular Potato Waves w/ Dip",493
"greenwich",2023-03-14 00:00:00.0000000,162636,25144935,"Chicken & Waves","","",29625216,"4pcs. Chicken & Regular Potato Waves w/ Dip",514
"greenwich",2022-11-08 00:00:00.0000000,162636,25144935,"Chicken & Waves","","",29625217,"6pcs. Chicken & Medium Potato Waves w/ Dip",621
"greenwich",2023-01-15 00:00:00.0000000,162636,25144935,"Chicken & Waves","","",29625217,"6pcs. Chicken & Medium Potato Waves w/ Dip",667
"greenwich",2023-03-14 00:00:00.0000000,162636,25144935,"Chicken & Waves","","",29625217,"6pcs. Chicken & Medium Potato Waves w/ Dip",696
"greenwich",2022-11-08 00:00:00.0000000,162636,25144935,"Chicken & Waves","","",29625218,"8pcs. Chicken & Large Potato Waves w/ 2 Dips",806
"greenwich",2023-01-15 00:00:00.0000000,162636,25144935,"Chicken & Waves","","",29625218,"8pcs. Chicken & Large Potato Waves w/ 2 Dips",853
"greenwich",2023-03-14 00:00:00.0000000,162636,25144935,"Chicken & Waves","","",29625218,"8pcs. Chicken & Large Potato Waves w/ 2 Dips",889
"greenwich",2022-11-08 00:00:00.0000000,162637,20260171,"Creamy Bacon Carbonara Pan","","",23814821,"Small Pan (serves up to 3)",267
"greenwich",2023-01-15 00:00:00.0000000,162637,20260171,"Creamy Bacon Carbonara Pan","","",23814821,"Small Pan (serves up to 3)",290
"greenwich",2023-02-04 00:00:00.0000000,162637,20260171,"Creamy Bacon Carbonara Pan","","",23814821,"Small Pan (serves up to 3)",303
"greenwich",2022-11-08 00:00:00.0000000,162637,20260171,"Creamy Bacon Carbonara Pan","","",23814822,"Medium Pan (serves 5-6)",510
"greenwich",2023-01-15 00:00:00.0000000,162637,20260171,"Creamy Bacon Carbonara Pan","","",23814822,"Medium Pan (serves 5-6)",545
"greenwich",2023-02-04 00:00:00.0000000,162637,20260171,"Creamy Bacon Carbonara Pan","","",23814822,"Medium Pan (serves 5-6)",569
"greenwich",2022-09-25 00:00:00.0000000,162637,20260171,"Creamy Bacon Carbonara Pan","","",23814823,"Large Pan (serves 10-12)",931
"greenwich",2022-11-08 00:00:00.0000000,162637,20260171,"Creamy Bacon Carbonara Pan","","",29859669,"Large Pan (serves 10-12)",931
"greenwich",2023-01-15 00:00:00.0000000,162637,20260171,"Creamy Bacon Carbonara Pan","","",29859669,"Large Pan (serves 10-12)",1044
"greenwich",2023-02-04 00:00:00.0000000,162637,20260171,"Creamy Bacon Carbonara Pan","","",29859669,"Large Pan (serves 10-12)",1089
"greenwich",2022-11-08 00:00:00.0000000,162637,20260170,"Meaty Spaghetti Pan","","",23814818,"Small Pan (serves up to 3)",168
"greenwich",2023-01-15 00:00:00.0000000,162637,20260170,"Meaty Spaghetti Pan","","",23814818,"Small Pan (serves up to 3)",197
"greenwich",2023-02-04 00:00:00.0000000,162637,20260170,"Meaty Spaghetti Pan","","",23814818,"Small Pan (serves up to 3)",206
"greenwich",2022-11-08 00:00:00.0000000,162637,20260170,"Meaty Spaghetti Pan","","",23814819,"Medium Pan (serves 5-6)",296
"greenwich",2023-01-15 00:00:00.0000000,162637,20260170,"Meaty Spaghetti Pan","","",23814819,"Medium Pan (serves 5-6)",347
"greenwich",2023-02-04 00:00:00.0000000,162637,20260170,"Meaty Spaghetti Pan","","",23814819,"Medium Pan (serves 5-6)",362
"greenwich",2022-11-08 00:00:00.0000000,162637,20260170,"Meaty Spaghetti Pan","","",23814820,"Large Pan (serves 10-12)",574
"greenwich",2023-01-15 00:00:00.0000000,162637,20260170,"Meaty Spaghetti Pan","","",23814820,"Large Pan (serves 10-12)",637
"greenwich",2023-02-04 00:00:00.0000000,162637,20260170,"Meaty Spaghetti Pan","","",23814820,"Large Pan (serves 10-12)",664
"greenwich",2022-10-13 00:00:00.0000000,162633,25157181,"5-Cheese & Veggies Overload","","",29640463,"6-inch, 4 slices",138
"greenwich",2022-10-13 00:00:00.0000000,162633,25157181,"5-Cheese & Veggies Overload","","",29640464,"9-inch, 6 slices",324
"greenwich",2022-10-13 00:00:00.0000000,162633,25157181,"5-Cheese & Veggies Overload","","",29640465,"12-inch, 8 slices",532
"greenwich",2023-01-15 00:00:00.0000000,2632413,27183939,"5-Cheese & Veggies Overload","","",31867735,"6-inch, 4 slices",150
"greenwich",2023-03-14 00:00:00.0000000,2632413,27183939,"5-Cheese & Veggies Overload","","",31867735,"6-inch, 4 slices",156
"greenwich",2023-01-15 00:00:00.0000000,2632413,27183939,"5-Cheese & Veggies Overload","","",31867736,"9-inch, 6 slices",335
"greenwich",2023-03-14 00:00:00.0000000,2632413,27183939,"5-Cheese & Veggies Overload","","",31867736,"9-inch, 6 slices",350
"greenwich",2023-01-15 00:00:00.0000000,2632413,27183939,"5-Cheese & Veggies Overload","","",31867737,"12-inch, 8 slices",556
"greenwich",2023-03-14 00:00:00.0000000,2632413,27183939,"5-Cheese & Veggies Overload","","",31867737,"12-inch, 8 slices",580
"greenwich",2022-11-22 00:00:00.0000000,2632413,25785476,"Winner Wings Garlic Parmesan","","",30359654,"Regular (4 pcs.)",255
"greenwich",2022-11-22 00:00:00.0000000,2632413,25785476,"Winner Wings Garlic Parmesan","","",30359655,"Medium (6 pcs.)",371
"greenwich",2022-11-22 00:00:00.0000000,2632413,25785476,"Winner Wings Garlic Parmesan","","",30359656,"Large (12 pcs.)",696
"greenwich",2023-01-15 00:00:00.0000000,2632413,26538915,"Winner Wings Garlic Parmesan","","",31156704,"Regular (4 pcs.)",255
"greenwich",2023-02-08 00:00:00.0000000,2632413,26538915,"Winner Wings Garlic Parmesan","","",31156704,"Regular (4 pcs.)",266
"greenwich",2023-01-15 00:00:00.0000000,2632413,26538915,"Winner Wings Garlic Parmesan","","",31156705,"Medium (6 pcs.)",371
"greenwich",2023-02-08 00:00:00.0000000,2632413,26538915,"Winner Wings Garlic Parmesan","","",31156705,"Medium (6 pcs.)",387
"greenwich",2023-01-15 00:00:00.0000000,2632413,26538915,"Winner Wings Garlic Parmesan","","",31156706,"Large (12 pcs.)",696
"greenwich",2023-02-08 00:00:00.0000000,2632413,26538915,"Winner Wings Garlic Parmesan","","",31156706,"Large (12 pcs.)",726
"greenwich",2022-10-12 00:00:00.0000000,162636,25144937,"Chicken & Waves with Dip","","",29625221,"3pcs. Chicken & Medium Potato Waves w/ Dip",347
"greenwich",2022-10-27 00:00:00.0000000,162636,25144937,"Chicken and Waves with Dip","","",29625221,"3pcs. Chicken & Medium Potato Waves w/ Dip",400
"greenwich",2022-10-12 00:00:00.0000000,162636,25144937,"Chicken & Waves with Dip","","",29625222,"4pcs. Chicken & Regular Potato Waves w/ Dip",393
"greenwich",2022-10-27 00:00:00.0000000,162636,25144937,"Chicken and Waves with Dip","","",29625222,"4pcs. Chicken & Regular Potato Waves w/ Dip",447
"greenwich",2022-11-27 00:00:00.0000000,2632413,25943020,"Crunchy Chicken","","",30535708,"4 pcs. Quarter",418
"greenwich",2022-11-27 00:00:00.0000000,2632413,25943020,"Crunchy Chicken","","",30535709,"6 pcs. Barkada Bucket",557
"greenwich",2022-11-27 00:00:00.0000000,2632413,25943020,"Crunchy Chicken","","",30535710,"8 pcs. Barkada Bucket",696
"greenwich",2023-01-15 00:00:00.0000000,2632413,27183937,"Hawaiian Overload ","","",31867729,"   6-inch, 4 slices",138
"greenwich",2023-03-14 00:00:00.0000000,2632413,27183937,"Hawaiian Overload ","","",31867729,"   6-inch, 4 slices",144
"greenwich",2023-01-15 00:00:00.0000000,2632413,27183937,"Hawaiian Overload ","","",31867730,"9-inch, 6 slices",300
"greenwich",2023-03-14 00:00:00.0000000,2632413,27183937,"Hawaiian Overload ","","",31867730,"9-inch, 6 slices",313
"greenwich",2023-01-15 00:00:00.0000000,2632413,27183937,"Hawaiian Overload ","","",31867731,"12-inch, 8 slices",498
"greenwich",2023-03-14 00:00:00.0000000,2632413,27183937,"Hawaiian Overload ","","",31867731,"12-inch, 8 slices",519
"greenwich",2023-01-15 00:00:00.0000000,2632413,27183938,"All-In Overload","","",31867732,"   6-inch, 4 slices",150
"greenwich",2023-03-16 00:00:00.0000000,2632413,27183938,"All-In Overload","","",31867732,"   6-inch, 4 slices",156
"greenwich",2023-01-15 00:00:00.0000000,2632413,27183938,"All-In Overload","","",31867733,"12-inch, 8 slices",556
"greenwich",2023-02-04 00:00:00.0000000,2632413,27183938,"All-In Overload","","",31867733,"12-inch, 8 slices",350
"greenwich",2023-01-15 00:00:00.0000000,2632413,27183938,"All-In Overload","","",31867734,"9-inch, 6 slices",335
"greenwich",2023-02-04 00:00:00.0000000,2632413,27183938,"All-In Overload","","",31867734,"9-inch, 6 slices",580
"mcdonalds",2023-04-28 00:00:00.0000000,780153,27437519,"Boogiesaurus","","",32160503,"Cheesy Burger McDo w/ Fries",145
"mcdonalds",2023-04-28 00:00:00.0000000,780153,27437520,"Llama","","",32160507,"Cheesy Burger McDo w/ Fries",145
"mcdonalds",2023-04-28 00:00:00.0000000,780153,27437521,"The Traveler","","",32160511,"Cheesy Burger McDo w/ Fries",145
"mcdonalds",2023-01-27 00:00:00.0000000,780153,27437510,"Robin & Daphne","","",32160457,"Cheesy Burger McDo w/ Fries",151
"mcdonalds",2023-01-27 00:00:00.0000000,780153,27437511,"Harley Quinn & Beast Boy","","",32160460,"Cheesy Burger McDo w/ Fries",151
"mcdonalds",2023-01-27 00:00:00.0000000,780153,27437512,"The Flash & The Monster","","",32160465,"Cheesy Burger McDo w/ Fries",151
"mcdonalds",2023-01-27 00:00:00.0000000,780153,27437513,"Batgirl & Shaggy","","",32160473,"Cheesy Burger McDo w/ Fries",151
"mcdonalds",2023-01-27 00:00:00.0000000,780153,27437514,"The Joker & Jerry","","",32160477,"Cheesy Burger McDo w/ Fries",151
"mcdonalds",2023-01-27 00:00:00.0000000,780153,27437515,"Wonder Woman & Fred","","",32160480,"Cheesy Burger McDo w/ Fries",151
"mcdonalds",2023-01-27 00:00:00.0000000,780153,27437516,"Aquaman & Scooby-Doo","","",32160485,"Cheesy Burger McDo w/ Fries",151
"mcdonalds",2023-01-27 00:00:00.0000000,780153,27437517,"Cyborg & Velma","","",32160493,"Cheesy Burger McDo w/ Fries",151
"mcdonalds",2023-01-27 00:00:00.0000000,780153,27437518,"Superman & Tom","","",32160497,"Cheesy Burger McDo w/ Fries",151
"mcdonalds",2023-01-27 00:00:00.0000000,780153,27437519,"Batman & Starfire","","",32160503,"Cheesy Burger McDo w/ Fries",151
"mcdonalds",2023-01-27 00:00:00.0000000,780153,27437520,"Poison Ivy & Raven","","",32160507,"Cheesy Burger McDo w/ Fries",151
"mcdonalds",2023-01-27 00:00:00.0000000,780153,27437521,"Supergirl & The Mummy","","",32160511,"Cheesy Burger McDo w/ Fries",151
"mcdonalds",2023-04-15 00:00:00.0000000,780153,29100820,"I Can Be An Innovative Designer","","",34032685,"Cheesy Burger McDo w/ Fries",151
"mcdonalds",2023-01-27 00:00:00.0000000,780153,27437510,"Robin & Daphne","","",32160454,"Burger McDo w/ Fries",134
"mcdonalds",2023-01-27 00:00:00.0000000,780153,27437511,"Harley Quinn & Beast Boy","","",32160459,"Burger McDo w/ Fries",134
"mcdonalds",2023-01-27 00:00:00.0000000,780153,27437512,"The Flash & The Monster","","",32160464,"Burger McDo w/ Fries",134
"mcdonalds",2023-01-27 00:00:00.0000000,780153,27437513,"Batgirl & Shaggy","","",32160469,"Burger McDo w/ Fries",134
"mcdonalds",2023-01-27 00:00:00.0000000,780153,27437514,"The Joker & Jerry","","",32160474,"Burger McDo w/ Fries",134
"mcdonalds",2023-01-27 00:00:00.0000000,780153,27437515,"Wonder Woman & Fred","","",32160479,"Burger McDo w/ Fries",134
"mcdonalds",2023-01-27 00:00:00.0000000,780153,27437516,"Aquaman & Scooby-Doo","","",32160484,"Burger McDo w/ Fries",134
"mcdonalds",2023-01-27 00:00:00.0000000,780153,27437517,"Cyborg & Velma","","",32160489,"Burger McDo w/ Fries",134
"mcdonalds",2023-01-27 00:00:00.0000000,780153,27437518,"Superman & Tom","","",32160494,"Burger McDo w/ Fries",134
"mcdonalds",2023-01-27 00:00:00.0000000,780153,27437519,"Batman & Starfire","","",32160499,"Burger McDo w/ Fries",134
"mcdonalds",2023-01-27 00:00:00.0000000,780153,27437520,"Poison Ivy & Raven","","",32160504,"Burger McDo w/ Fries",134
"mcdonalds",2023-01-27 00:00:00.0000000,780153,27437521,"Supergirl & The Mummy","","",32160509,"Burger McDo w/ Fries",134
"mcdonalds",2023-04-15 00:00:00.0000000,780153,29100820,"I Can Be An Innovative Designer","","",34032681,"Burger McDo w/ Fries",134
"mcdonalds",2023-04-28 00:00:00.0000000,780153,27437519,"Boogiesaurus","","",32160499,"Burger McDo w/ Fries",129
"mcdonalds",2023-04-28 00:00:00.0000000,780153,27437520,"Llama","","",32160504,"Burger McDo w/ Fries",129
"mcdonalds",2023-04-28 00:00:00.0000000,780153,27437521,"The Traveler","","",32160509,"Burger McDo w/ Fries",129
"mcdonalds",2023-01-27 00:00:00.0000000,780153,27437510,"Robin & Daphne","","",32160458,"1-pc. Chicken McDo w/ Fries",180
"mcdonalds",2023-01-27 00:00:00.0000000,780153,27437511,"Harley Quinn & Beast Boy","","",32160463,"1-pc. Chicken McDo w/ Fries",180
"mcdonalds",2023-01-27 00:00:00.0000000,780153,27437512,"The Flash & The Monster","","",32160466,"1-pc. Chicken McDo w/ Fries",180
"mcdonalds",2023-01-27 00:00:00.0000000,780153,27437513,"Batgirl & Shaggy","","",32160471,"1-pc. Chicken McDo w/ Fries",180
"mcdonalds",2023-01-27 00:00:00.0000000,780153,27437514,"The Joker & Jerry","","",32160475,"1-pc. Chicken McDo w/ Fries",180
"mcdonalds",2023-01-27 00:00:00.0000000,780153,27437515,"Wonder Woman & Fred","","",32160481,"1-pc. Chicken McDo w/ Fries",180
"mcdonalds",2023-01-27 00:00:00.0000000,780153,27437516,"Aquaman & Scooby-Doo","","",32160486,"1-pc. Chicken McDo w/ Fries",180
"mcdonalds",2023-01-27 00:00:00.0000000,780153,27437517,"Cyborg & Velma","","",32160492,"1-pc. Chicken McDo w/ Fries",180
"mcdonalds",2023-01-27 00:00:00.0000000,780153,27437518,"Superman & Tom","","",32160496,"1-pc. Chicken McDo w/ Fries",180
"mcdonalds",2023-01-27 00:00:00.0000000,780153,27437519,"Batman & Starfire","","",32160500,"1-pc. Chicken McDo w/ Fries",180
"mcdonalds",2023-01-27 00:00:00.0000000,780153,27437520,"Poison Ivy & Raven","","",32160508,"1-pc. Chicken McDo w/ Fries",180
"mcdonalds",2023-01-27 00:00:00.0000000,780153,27437521,"Supergirl & The Mummy","","",32160510,"1-pc. Chicken McDo w/ Fries",180
"mcdonalds",2023-04-15 00:00:00.0000000,780153,29100820,"I Can Be An Innovative Designer","","",34032684,"1-pc. Chicken McDo w/ Fries",180
"mcdonalds",2023-04-28 00:00:00.0000000,780153,27437519,"Boogiesaurus","","",32160500,"1-pc. Chicken McDo w/ Fries",178
"mcdonalds",2023-04-28 00:00:00.0000000,780153,27437520,"Llama","","",32160508,"1-pc. Chicken McDo w/ Fries",178
"mcdonalds",2023-04-28 00:00:00.0000000,780153,27437521,"The Traveler","","",32160510,"1-pc. Chicken McDo w/ Fries",178
"mcdonalds",2023-01-27 00:00:00.0000000,780153,27437510,"Robin & Daphne","","",32160456,"4-pc. McNuggets w/ Fries",162
"mcdonalds",2023-01-27 00:00:00.0000000,780153,27437511,"Harley Quinn & Beast Boy","","",32160461,"4-pc. McNuggets w/ Fries",162
"mcdonalds",2023-01-27 00:00:00.0000000,780153,27437512,"The Flash & The Monster","","",32160467,"4-pc. McNuggets w/ Fries",162
"mcdonalds",2023-01-27 00:00:00.0000000,780153,27437513,"Batgirl & Shaggy","","",32160470,"4-pc. McNuggets w/ Fries",162
"mcdonalds",2023-01-27 00:00:00.0000000,780153,27437514,"The Joker & Jerry","","",32160478,"4-pc. McNuggets w/ Fries",162
"mcdonalds",2023-01-27 00:00:00.0000000,780153,27437515,"Wonder Woman & Fred","","",32160482,"4-pc. McNuggets w/ Fries",162
"mcdonalds",2023-01-27 00:00:00.0000000,780153,27437516,"Aquaman & Scooby-Doo","","",32160488,"4-pc. McNuggets w/ Fries",162
"mcdonalds",2023-01-27 00:00:00.0000000,780153,27437517,"Cyborg & Velma","","",32160490,"4-pc. McNuggets w/ Fries",162
"mcdonalds",2023-01-27 00:00:00.0000000,780153,27437518,"Superman & Tom","","",32160495,"4-pc. McNuggets w/ Fries",162
"mcdonalds",2023-01-27 00:00:00.0000000,780153,27437519,"Batman & Starfire","","",32160501,"4-pc. McNuggets w/ Fries",162
"mcdonalds",2023-01-27 00:00:00.0000000,780153,27437520,"Poison Ivy & Raven","","",32160505,"4-pc. McNuggets w/ Fries",162
"mcdonalds",2023-01-27 00:00:00.0000000,780153,27437521,"Supergirl & The Mummy","","",32160512,"4-pc. McNuggets w/ Fries",162
"mcdonalds",2023-04-15 00:00:00.0000000,780153,29100820,"I Can Be An Innovative Designer","","",34032683,"4-pc. McNuggets w/ Fries",162
"mcdonalds",2023-04-28 00:00:00.0000000,780153,27437519,"Boogiesaurus","","",32160501,"4-pc. McNuggets w/ Fries",156
"mcdonalds",2023-04-28 00:00:00.0000000,780153,27437520,"Llama","","",32160505,"4-pc. McNuggets w/ Fries",156
"mcdonalds",2023-04-28 00:00:00.0000000,780153,27437521,"The Traveler","","",32160512,"4-pc. McNuggets w/ Fries",156
"mcdonalds",2023-01-27 00:00:00.0000000,780153,27437510,"Robin & Daphne","","",32160455,"McSpaghetti w/ Fries",145
"mcdonalds",2023-01-27 00:00:00.0000000,780153,27437511,"Harley Quinn & Beast Boy","","",32160462,"McSpaghetti w/ Fries",145
